index,dataset,prompt_id,prompt_lang,accuracy,micro_prec,micro_rec,micro_f1_score,macro_prec,macro_rec,macro_f1_score,weighted_prec,weighted_rec,weighted_f1_score
82,nusaparagraph_topic_min_nusantara_text,1,eng,0.43375,0.43375,0.43375,0.43375,0.5330736898952414,0.4638460583447509,0.4438764083585809,0.5143984777398994,0.43375,0.4115977434480911
83,nusaparagraph_topic_min_nusantara_text,2,eng,0.4225,0.4225,0.4225,0.4225,0.5614805759523189,0.44637161347006005,0.4341697444556717,0.5366546818229323,0.4225,0.41363415039584095
84,nusaparagraph_topic_mui_nusantara_text,0,eng,0.575,0.575,0.575,0.575,0.48316981119264146,0.5271270396270396,0.47238685851081885,0.5401946893875266,0.575,0.5176157803749432
85,nusaparagraph_topic_mui_nusantara_text,1,eng,0.555,0.555,0.555,0.555,0.5886123264847829,0.5055944055944055,0.5168464581674032,0.6504325038073222,0.555,0.5653900379443879
86,nusaparagraph_topic_mui_nusantara_text,2,eng,0.5725,0.5725,0.5725,0.5725,0.6149347527472527,0.5160547785547787,0.5402732222300332,0.6798430631868132,0.5725,0.5953267051754565
87,nusaparagraph_topic_rej_nusantara_text,0,eng,0.4114285714285714,0.4114285714285714,0.4114285714285714,0.4114285714285714,0.4600393070981306,0.4603266519027388,0.38989196759346223,0.48446055251937603,0.4114285714285714,0.37171049784650256
88,nusaparagraph_topic_rej_nusantara_text,1,eng,0.32571428571428573,0.32571428571428573,0.32571428571428573,0.32571428571428573,0.5323977517408833,0.3845288219323984,0.31607779230011135,0.5371679036100421,0.32571428571428573,0.2799806629532885
89,nusaparagraph_topic_rej_nusantara_text,2,eng,0.2885714285714286,0.2885714285714286,0.2885714285714286,0.2885714285714286,0.6183381984987489,0.3427634293956173,0.2755348787530342,0.576845228166329,0.2885714285714286,0.24283862192705644
90,nusaparagraph_topic_sun_nusantara_text,0,eng,0.5266666666666666,0.5266666666666666,0.5266666666666666,0.5266666666666666,0.44796079948707235,0.5278909757346978,0.4642295695255937,0.45352987922972776,0.5266666666666666,0.4646170049104082
91,nusaparagraph_topic_sun_nusantara_text,1,eng,0.48,0.48,0.48,0.48,0.5471098542386266,0.49015558566718215,0.46622680056074395,0.5475693461281803,0.48,0.4549223056869878
92,nusaparagraph_topic_sun_nusantara_text,2,eng,0.44333333333333336,0.44333333333333336,0.44333333333333336,0.44333333333333336,0.5782244023107702,0.4513008816320627,0.44066822033585606,0.5747476934730495,0.44333333333333336,0.43092185725613125
93,nusatranslation_emot_btk_nusantara_text,0,eng,0.209,0.209,0.209,0.209,0.09900332225913622,0.19888198757763975,0.07243307538279087,0.10966777408637873,0.209,0.07639228189454644
94,nusatranslation_emot_btk_nusantara_text,1,eng,0.204,0.204,0.204,0.204,0.06933379120879121,0.1931262939958592,0.08548256109841798,0.07549278846153845,0.204,0.0914333358599257
95,nusatranslation_emot_btk_nusantara_text,2,eng,0.21,0.21,0.21,0.21,0.041999999999999996,0.2,0.06942148760330578,0.0441,0.21,0.07289256198347108
96,nusatranslation_emot_bew_nusantara_text,0,eng,0.21,0.21,0.21,0.21,0.042168674698795185,0.2,0.06965174129353234,0.044277108433734946,0.21,0.07313432835820896
97,nusatranslation_emot_bew_nusantara_text,1,eng,0.206,0.206,0.206,0.206,0.060081442699243745,0.1958592132505176,0.07517440499414749,0.0648632926119837,0.206,0.07951494342567304
98,nusatranslation_emot_bew_nusantara_text,2,eng,0.21,0.21,0.21,0.21,0.041999999999999996,0.2,0.06942148760330578,0.0441,0.21,0.07289256198347108
