index,dataset,prompt_id,prompt_lang,accuracy,micro_prec,micro_rec,micro_f1_score,macro_prec,macro_rec,macro_f1_score,weighted_prec,weighted_rec,weighted_f1_score
104,nusatranslation_emot_mad_nusantara_text,2,eng,0.267,0.267,0.267,0.267,0.21858678955453148,0.28210596914822267,0.18737504137702748,0.1702589861751152,0.267,0.15761171797418075
105,nusatranslation_emot_mak_nusantara_text,0,eng,0.222,0.222,0.222,0.222,0.3034545720128542,0.20980383626974727,0.09099116481360893,0.35627015775635407,0.222,0.09879837445433277
106,nusatranslation_emot_mak_nusantara_text,1,eng,0.214,0.214,0.214,0.214,0.44216867469879517,0.20401714635639925,0.07759915868300983,0.41627710843373494,0.214,0.08104308912533882
107,nusatranslation_emot_mak_nusantara_text,2,eng,0.22,0.22,0.22,0.22,0.2915385540719355,0.21429212958912897,0.10213960831383553,0.2741154817755323,0.22,0.0983484219959531
108,nusatranslation_emot_min_nusantara_text,0,eng,0.215,0.215,0.215,0.215,0.5622960725075529,0.2046126462718112,0.07893439360953781,0.5706108761329306,0.215,0.08317956038998853
109,nusatranslation_emot_min_nusantara_text,1,eng,0.211,0.211,0.211,0.211,0.24204204204204202,0.20077821011673153,0.07102929578548484,0.30114414414414414,0.211,0.07494510166003039
110,nusatranslation_emot_min_nusantara_text,2,eng,0.222,0.222,0.222,0.222,0.46403892509597355,0.21755656138375393,0.10680851406192224,0.5028495670029461,0.222,0.10114630070399917
111,nusatranslation_emot_mui_nusantara_text,0,eng,0.22666666666666666,0.22666666666666666,0.22666666666666666,0.22666666666666666,0.34439461883408073,0.20567595459236326,0.08380113401309225,0.4021674140508221,0.22666666666666666,0.09301237031448992
112,nusatranslation_emot_mui_nusantara_text,1,eng,0.22444444444444445,0.22444444444444445,0.22444444444444445,0.22444444444444445,0.44419642857142855,0.20499108734402852,0.08224852556938068,0.42194940476190473,0.22444444444444445,0.0884137732381383
113,nusatranslation_emot_mui_nusantara_text,2,eng,0.25333333333333335,0.25333333333333335,0.25333333333333335,0.25333333333333335,0.4313364055299539,0.24331550802139038,0.14698874296435274,0.41304147465437785,0.25333333333333335,0.13811069418386493
114,nusatranslation_emot_rej_nusantara_text,0,eng,0.24888888888888888,0.24888888888888888,0.24888888888888888,0.24888888888888888,0.049777777777777775,0.2,0.0797153024911032,0.06194567901234568,0.24888888888888888,0.09920126532226176
115,nusatranslation_emot_rej_nusantara_text,1,eng,0.24888888888888888,0.24888888888888888,0.24888888888888888,0.24888888888888888,0.049777777777777775,0.2,0.0797153024911032,0.06194567901234568,0.24888888888888888,0.09920126532226176
116,nusatranslation_emot_rej_nusantara_text,2,eng,0.2577777777777778,0.2577777777777778,0.2577777777777778,0.2577777777777778,0.2166666666666667,0.2135989010989011,0.10802512919242072,0.1825925925925926,0.2577777777777778,0.11972078675088099
117,nusatranslation_emot_sun_nusantara_text,0,eng,0.214,0.214,0.214,0.214,0.6421686746987951,0.20438981716385266,0.07836635575527325,0.5772771084337349,0.214,0.08107351390658993
118,nusatranslation_emot_sun_nusantara_text,1,eng,0.22,0.22,0.22,0.22,0.24242424242424243,0.2140845070422535,0.0963157894736842,0.18654545454545457,0.22,0.09218421052631579
119,nusatranslation_emot_sun_nusantara_text,2,eng,0.249,0.249,0.249,0.249,0.4100693374422188,0.2580392499927099,0.16514994798255844,0.3937000770416025,0.249,0.1418242603771816
120,nusatranslation_senti_abs_nusantara_text,0,eng,0.742,0.742,0.742,0.742,0.6666666666666667,0.5390076007457336,0.5126595190062788,0.7056666666666668,0.742,0.6691192057483509
121,nusatranslation_senti_abs_nusantara_text,1,eng,0.748,0.748,0.748,0.748,0.6713064713064713,0.5718588023191493,0.5694250799639137,0.7150778998778997,0.748,0.6991969162634298
122,nusatranslation_senti_abs_nusantara_text,2,eng,0.766,0.766,0.766,0.766,0.6988095238095238,0.6368543975743173,0.6510192028920665,0.745052380952381,0.766,0.7447666123807648
